// standard ballturret rescaled by a factor of 5.0

NVERTS 57
NFACES 110

VERTEX
 0.000000,-25.00000,-0.00000
 25.000000, 0.00000, 0.00000
-25.000000, 0.00000, 0.00000
 0.000000, 0.00000,-25.00000
 0.000000, 25.00000, 0.00000
-17.677670,-17.67767,-0.00000
-17.677670, 0.00000,-17.67767
 0.000000, 17.67767,-17.67767
-17.677670, 17.67767, 0.00000
 0.000000,-17.67767,-17.67767
 17.677670, 0.00000,-17.67767
 17.677670, 17.67767, 0.00000
 17.677670,-17.67767,-0.00000
-20.412414,-10.20621, 10.00000
-23.096988,-0.00000, 10.00000
-23.096988,-9.56709,-0.00000
-23.096988, 0.00000,-9.56709
-20.412414,-10.20621,-10.20621
-23.096988, 9.56709, 0.00000
-20.412414, 10.20621, 10.00000
-20.412414, 10.20621,-10.20621
-10.206207,-20.41241,-10.20621
-10.206207,-10.20621,-20.41241
-10.206207, 20.41241, 10.00000
-10.206207, 10.20621,-20.41241
-10.206207, 20.41241,-10.20621
-10.206207,-20.41241, 10.00000
-9.567086,-23.09699,-0.00000
 0.000000,-23.09699,-9.56709
-9.567086, 0.00000,-23.09699
 0.000000,-9.56708,-23.09699
-1.913417,-0.00000, 37.50000
 0.000000, 1.91342, 37.50000
-9.567086, 23.09699, 0.00000
 0.000000, 23.09699, 10.00000
 0.000000, 23.09699,-9.56708
 0.000000, 9.56709,-23.09699
 0.000000,-1.91342, 37.50000
 0.000000,-23.09699, 10.00000
 10.206207,-10.20621,-20.41241
 9.567086, 0.00000,-23.09699
 9.567086,-23.09699,-0.00000
 10.206207,-20.41241,-10.20621
 1.913417,-0.00000, 37.50000
 10.206207,-20.41241, 10.00000
 10.206207, 20.41241, 10.00000
 9.567086, 23.09699, 0.00000
 10.206207, 10.20621,-20.41241
 10.206207, 20.41241,-10.20621
 20.412414,-10.20621,-10.20621
 20.412414,-10.20621, 10.00000
 20.412414, 10.20621, 10.00000
 20.412414, 10.20621,-10.20621
 23.096988,-9.56709,-0.00000
 23.096988, 0.00000,-9.56709
 23.096988,-0.00000, 10.00000
 23.096988, 9.56709, 0.00000


FACES
1,	127,127,	-0.775549,-0.203995,0.597420,	3,	13,31,14
1,	127,127,	-0.775549,0.203995,0.597420,	3,	14,31,19
1,	127,127,	-0.568918,-0.568918,0.593856,	3,	13,26,31
1,	127,127,	-0.568918,0.568918,0.593856,	3,	23,19,31
1,	127,127,	-0.568918,-0.568918,0.593856,	3,	26,37,31
1,	127,127,	-0.568918,0.568918,0.593856,	3,	23,31,32
1,	127,127,	-0.203995,-0.775549,0.597420,	3,	38,37,26
1,	127,127,	-0.203995,0.775549,0.597420,	3,	34,23,32
1,	127,127,	0.203995,0.775549,0.597420,	3,	34,32,45
1,	127,127,	0.203995,-0.775549,0.597420,	3,	44,37,38
1,	127,127,	0.568918,0.568918,0.593856,	3,	43,45,32
1,	127,127,	0.568918,-0.568918,0.593856,	3,	37,44,43
1,	127,127,	0.568918,0.568918,0.593856,	3,	51,45,43
1,	127,127,	0.568918,-0.568918,0.593856,	3,	50,43,44
1,	127,127,	0.775549,0.203995,0.597420,	3,	51,43,55
1,	127,127,	0.775549,-0.203995,0.597420,	3,	50,55,43

2,	127,127,	-0.962637,-0.191480,-0.191480,	3,	15,2,16
2,	127,127,	-0.964136,0.191779,0.183474,	3,	18,2,14
2,	127,127,	-0.962637,0.191480,-0.191480,	3,	18,16,2
2,	127,127,	-0.964136,-0.191779,0.183474,	3,	15,14,2
2,	127,127,	-0.943839,0.233631,-0.233631,	3,	18,20,16
2,	127,127,	-0.939678,0.247167,0.236463,	3,	18,14,19
2,	127,127,	-0.943839,-0.233631,-0.233631,	3,	17,15,16
2,	127,127,	-0.939678,-0.247167,0.236463,	3,	13,14,15
2,	127,127,	-0.817755,0.546406,-0.180880,	3,	8,20,18
2,	127,127,	-0.817755,0.180880,-0.546406,	3,	20,6,16
2,	127,127,	-0.817198,0.546034,0.184482,	3,	8,18,19
2,	127,127,	-0.817755,-0.546406,-0.180880,	3,	5,15,17
2,	127,127,	-0.817755,-0.180880,-0.546406,	3,	17,16,6
2,	127,127,	-0.817198,-0.546034,0.184482,	3,	5,13,15
2,	127,127,	-0.670498,-0.670498,0.317591,	3,	26,13,5
2,	127,127,	-0.671854,0.671854,-0.311809,	3,	8,25,20
2,	127,127,	-0.671854,0.311809,-0.671854,	3,	20,24,6
2,	127,127,	-0.670498,0.670498,0.317591,	3,	8,19,23
2,	127,127,	-0.671854,-0.671854,-0.311809,	3,	21,5,17
2,	127,127,	-0.671854,-0.311809,-0.671854,	3,	22,17,6
